brand,model,engine_size,fuel_type,year,mileage_km,price_usd,age,price_per_1k_km,mileage_bucket_label,mileage_bucket_order,age_bucket_label,age_bucket_order,overprice_threshold,is_overpriced
VW,Passat,1.6,Diesel,2017,25376,33654,8,1326.2137452711222,20-50k,2,6-10y,3,43699.5,False
Ford,Focus,1.0,Petrol,2016,31777,21831,9,687.006325329641,20-50k,2,6-10y,3,40657.0,False
Ford,Fiesta,1.4,Petrol,1997,140296,2351,28,16.757427154017222,>100k,4,10y+,4,24653.0,False
Toyota,Yaris,1.2,Petrol,2003,111174,4717,22,42.428985194379976,>100k,4,10y+,4,31920.5,False
VW,Passat,1.6,Petrol,1986,154968,1626,39,10.492488771875484,>100k,4,10y+,4,43699.5,False
VW,Passat,1.4,Petrol,2017,32007,28867,8,901.8964601493424,20-50k,2,6-10y,3,43699.5,False
VW,Polo,1.6,Petrol,2005,95283,6202,20,65.09030991887325,50-100k,3,10y+,4,26969.875,False
Porsche,Cayenne,2.6,Petrol,2022,9910,93631,3,9448.133198789103,<20k,1,3-5y,2,104718.5,False
Ford,Fiesta,1.2,Petrol,2018,10141,21236,7,2094.0735627650133,<20k,1,6-10y,3,24653.0,False
VW,Polo,1.6,Petrol,1990,293895,412,35,1.401861208935164,>100k,4,10y+,4,26969.875,False
Toyota,Yaris,1.4,Hybrid,2014,42641,20313,11,476.37250533524076,20-50k,2,10y+,4,31920.5,False
Ford,Mondeo,2.0,Diesel,2002,72562,9780,23,134.78129048262176,50-100k,3,10y+,4,43916.0,False
Toyota,Yaris,1.2,Petrol,2008,64209,9170,17,142.8148701895373,50-100k,3,10y+,4,31920.5,False
Toyota,Prius,1.4,Hybrid,2018,32436,36628,7,1129.23911703046,20-50k,2,6-10y,3,49265.75,False
Toyota,RAV4,2.0,Hybrid,2019,38278,53148,6,1388.4737969590888,20-50k,2,6-10y,3,66286.875,False
Ford,Focus,1.4,Petrol,1992,240473,1025,33,4.262432788712246,>100k,4,10y+,4,40657.0,False
VW,Polo,1.2,Petrol,1998,141799,2359,27,16.636224514982473,>100k,4,10y+,4,26969.875,False
Toyota,RAV4,2.4,Hybrid,1993,283184,1411,32,4.98262613706989,>100k,4,10y+,4,66286.875,False
Toyota,Prius,1.0,Hybrid,2003,52504,10087,22,192.11869571842146,50-100k,3,10y+,4,49265.75,False
VW,Passat,1.8,Diesel,1996,233978,1770,29,7.564813785911496,>100k,4,10y+,4,43699.5,False
VW,Golf,1.6,Hybrid,2015,67858,20807,10,306.62560051873027,50-100k,3,6-10y,3,35342.375,False
Ford,Mondeo,1.6,Diesel,1985,219957,861,40,3.914401451192733,>100k,4,10y+,4,43916.0,False
Ford,Mondeo,1.8,Petrol,2011,58030,17716,14,305.2903670515251,50-100k,3,10y+,4,43916.0,False
BMW,X3,3.0,Diesel,2010,112461,17950,15,159.6108873298299,>100k,4,10y+,4,59511.625,False
VW,Polo,1.6,Petrol,2007,15348,11757,18,766.0281469898358,<20k,1,10y+,4,26969.875,False
Toyota,Prius,1.4,Hybrid,2004,93835,9653,21,102.87206266318539,50-100k,3,10y+,4,49265.75,False
Ford,Mondeo,2.0,Diesel,1994,171688,2678,31,15.598061600111832,>100k,4,10y+,4,43916.0,False
Porsche,718 Cayman,4.0,Petrol,2009,73792,28061,16,380.2715741543799,50-100k,3,10y+,4,73239.75,False
Porsche,911,3.5,Petrol,2009,90179,41323,16,458.2330697834307,50-100k,3,10y+,4,123087.75,False
Toyota,Prius,1.8,Hybrid,2011,13951,28872,14,2069.529066016773,<20k,1,10y+,4,49265.75,False
Ford,Mondeo,2.0,Diesel,2019,22036,41461,6,1881.5120711562895,20-50k,2,6-10y,3,43916.0,False
VW,Golf,1.4,Diesel,2013,54303,16273,12,299.6703681196251,50-100k,3,10y+,4,35342.375,False
VW,Polo,1.6,Petrol,2001,82639,5196,24,62.87588184755382,50-100k,3,10y+,4,26969.875,False
VW,Passat,1.4,Petrol,1998,221445,1903,27,8.593555961977016,>100k,4,10y+,4,43699.5,False
Ford,Focus,1.8,Hybrid,1998,58571,8987,27,153.43770808079083,50-100k,3,10y+,4,40657.0,False
Porsche,911,3.0,Petrol,1995,94048,14634,30,155.60139503232392,50-100k,3,10y+,4,123087.75,False
VW,Golf,1.6,Petrol,2011,99029,10687,14,107.91788264043866,50-100k,3,10y+,4,35342.375,False
VW,Passat,1.4,Diesel,1990,164618,1925,35,11.69373944526115,>100k,4,10y+,4,43699.5,False
Ford,Fiesta,1.4,Petrol,2015,51156,14830,10,289.8975682226914,50-100k,3,6-10y,3,24653.0,False
Ford,Mondeo,2.0,Diesel,1994,144107,3366,31,23.357643972881263,>100k,4,10y+,4,43916.0,False
Toyota,RAV4,2.2,Hybrid,2005,74044,17457,20,235.76522067959593,50-100k,3,10y+,4,66286.875,False
Ford,Fiesta,1.0,Petrol,1990,122873,1429,35,11.629894281086976,>100k,4,10y+,4,24653.0,False
Porsche,718 Cayman,4.0,Petrol,2008,101939,21519,17,211.09683241938808,>100k,4,10y+,4,73239.75,False
Toyota,RAV4,2.4,Hybrid,2003,91490,14133,22,154.47589900535579,50-100k,3,10y+,4,66286.875,False
VW,Polo,1.6,Petrol,2022,4987,33749,3,6767.395227591738,<20k,1,3-5y,2,26969.875,True
Ford,Fiesta,1.2,Petrol,1993,186259,1135,32,6.093665272550589,>100k,4,10y+,4,24653.0,False
BMW,Z4,2.0,Petrol,2000,122916,6301,25,51.262650916072765,>100k,4,10y+,4,53698.375,False
Ford,Fiesta,1.4,Petrol,1996,113503,2711,29,23.884831237940848,>100k,4,10y+,4,24653.0,False
Toyota,Prius,1.0,Hybrid,2004,83760,8762,21,104.60840496657114,50-100k,3,10y+,4,49265.75,False
Toyota,RAV4,2.4,Hybrid,2010,82761,23968,15,289.60500718937664,50-100k,3,10y+,4,66286.875,False
Toyota,Yaris,1.0,Hybrid,2010,91932,9491,15,103.23935082452248,50-100k,3,10y+,4,31920.5,False
VW,Passat,2.0,Diesel,2001,181796,4139,24,22.76727760786816,>100k,4,10y+,4,43699.5,False
VW,Golf,1.2,Diesel,2012,74448,12350,13,165.8875993982377,50-100k,3,10y+,4,35342.375,False
Ford,Fiesta,1.4,Petrol,2003,147231,3317,22,22.529222785962197,>100k,4,10y+,4,24653.0,False
Toyota,Yaris,1.2,Petrol,2012,68928,11605,13,168.36409006499537,50-100k,3,10y+,4,31920.5,False
Toyota,Yaris,1.2,Hybrid,2007,57366,10760,18,187.56754872223965,50-100k,3,10y+,4,31920.5,False
BMW,Z4,2.4,Petrol,1994,228838,1882,31,8.224158575061834,>100k,4,10y+,4,53698.375,False
Ford,Mondeo,2.0,Diesel,2002,123773,6742,23,54.47068423646515,>100k,4,10y+,4,43916.0,False
Ford,Fiesta,1.0,Petrol,2015,70680,11045,10,156.2676853423882,50-100k,3,6-10y,3,24653.0,False
VW,Polo,1.2,Petrol,1985,305994,227,40,0.7418446113322483,>100k,4,10y+,4,26969.875,False
Toyota,RAV4,2.0,Hybrid,2004,129596,10360,21,79.94073891169481,>100k,4,10y+,4,66286.875,False
Toyota,RAV4,2.0,Petrol,1996,185318,3194,29,17.23523888667048,>100k,4,10y+,4,66286.875,False
VW,Golf,1.8,Petrol,1992,168003,1852,33,11.02361267358321,>100k,4,10y+,4,35342.375,False
VW,Passat,1.4,Diesel,2020,20976,39405,5,1878.5755148741418,20-50k,2,3-5y,2,43699.5,False
VW,Golf,1.8,Hybrid,1990,276572,733,35,2.650304441519749,>100k,4,10y+,4,35342.375,False
VW,Passat,2.0,Diesel,2002,150011,5779,23,38.52384158495044,>100k,4,10y+,4,43699.5,False
VW,Polo,1.4,Petrol,1995,124940,2384,30,19.081158956299024,>100k,4,10y+,4,26969.875,False
Ford,Mondeo,1.6,Diesel,1987,279091,570,38,2.042344611614133,>100k,4,10y+,4,43916.0,False
Ford,Mondeo,1.4,Diesel,1999,65061,7042,26,108.23688538448532,50-100k,3,10y+,4,43916.0,False
VW,Golf,1.4,Hybrid,1997,145455,3297,28,22.66680416623698,>100k,4,10y+,4,35342.375,False
Toyota,Prius,1.4,Hybrid,1991,276119,857,34,3.103734259504054,>100k,4,10y+,4,49265.75,False
VW,Golf,1.8,Diesel,2004,129822,5909,21,45.516168291969,>100k,4,10y+,4,35342.375,False
VW,Passat,1.4,Diesel,1992,151202,2458,33,16.25639872488459,>100k,4,10y+,4,43699.5,False
Toyota,RAV4,2.0,Hybrid,2007,115263,14136,18,122.64126389214232,>100k,4,10y+,4,66286.875,False
Toyota,Yaris,1.4,Hybrid,2006,76118,9606,19,126.19879660527077,50-100k,3,10y+,4,31920.5,False
Ford,Focus,1.6,Diesel,2003,122496,6570,22,53.634404388714735,>100k,4,10y+,4,40657.0,False
Toyota,Yaris,1.0,Petrol,2001,186590,2040,24,10.933061793236508,>100k,4,10y+,4,31920.5,False
VW,Polo,1.2,Petrol,1991,151073,1372,34,9.081702223428408,>100k,4,10y+,4,26969.875,False
VW,Passat,1.4,Diesel,2012,62524,17997,13,287.84146887595165,50-100k,3,10y+,4,43699.5,False
Ford,Mondeo,2.0,Diesel,1985,204731,1103,40,5.387557331327449,>100k,4,10y+,4,43916.0,False
VW,Golf,2.0,Petrol,2013,69092,16827,12,243.5448387657037,50-100k,3,10y+,4,35342.375,False
Ford,Fiesta,1.4,Petrol,1998,127920,2772,27,21.669793621013135,>100k,4,10y+,4,24653.0,False
VW,Passat,1.4,Petrol,2004,50657,10846,21,214.1066387666068,50-100k,3,10y+,4,43699.5,False
Toyota,Yaris,1.4,Hybrid,1993,180348,1793,32,9.941890123538935,>100k,4,10y+,4,31920.5,False
BMW,Z4,3.0,Petrol,1987,242788,1161,38,4.78194968449841,>100k,4,10y+,4,53698.375,False
Toyota,Yaris,1.4,Petrol,2009,130806,6535,16,49.95948198094888,>100k,4,10y+,4,31920.5,False
Ford,Focus,1.0,Petrol,2010,13107,16234,15,1238.5748073548486,<20k,1,10y+,4,40657.0,False
VW,Passat,1.6,Diesel,2017,41705,30598,8,733.6770171442273,20-50k,2,6-10y,3,43699.5,False
Ford,Mondeo,1.6,Diesel,2014,55714,21741,11,390.2250780773235,50-100k,3,10y+,4,43916.0,False
BMW,X3,2.4,Diesel,2019,33354,49805,6,1493.224200995383,20-50k,2,6-10y,3,59511.625,False
Ford,Mondeo,1.8,Diesel,2006,65879,12666,19,192.26157045492494,50-100k,3,10y+,4,43916.0,False
VW,Polo,2.0,Petrol,2004,120230,5386,21,44.79747151293354,>100k,4,10y+,4,26969.875,False
Toyota,RAV4,1.8,Petrol,2013,41685,27596,12,662.0127144056614,20-50k,2,10y+,4,66286.875,False
VW,Passat,1.6,Petrol,2002,189640,3522,23,18.57203121704282,>100k,4,10y+,4,43699.5,False
BMW,Z4,2.2,Petrol,1989,216898,1438,36,6.629844443010079,>100k,4,10y+,4,53698.375,False
Ford,Mondeo,2.0,Diesel,2018,5456,42379,7,7767.41202346041,<20k,1,6-10y,3,43916.0,False
Porsche,718 Cayman,2.0,Petrol,1996,213198,2734,29,12.82376007279618,>100k,4,10y+,4,73239.75,False
VW,Passat,2.0,Diesel,2005,88325,11319,20,128.15171242570054,50-100k,3,10y+,4,43699.5,False
Ford,Focus,1.6,Petrol,2004,94901,8221,21,86.62711667948705,50-100k,3,10y+,4,40657.0,False
Toyota,Yaris,1.2,Hybrid,2013,37315,18164,12,486.7747554602707,20-50k,2,10y+,4,31920.5,False
VW,Golf,1.4,Diesel,2013,75717,14137,12,186.7084010195861,50-100k,3,10y+,4,35342.375,False
Ford,Focus,2.0,Petrol,2014,68604,21484,11,313.1595825316308,50-100k,3,10y+,4,40657.0,False
Ford,Fiesta,1.0,Petrol,2008,90589,6035,17,66.61956749715749,50-100k,3,10y+,4,24653.0,False
VW,Passat,1.6,Petrol,1991,116143,3090,34,26.605133327019278,>100k,4,10y+,4,43699.5,False
Toyota,Yaris,1.0,Hybrid,1991,84304,2822,34,33.474093755930916,50-100k,3,10y+,4,31920.5,False
Toyota,Yaris,1.2,Hybrid,1989,371951,212,36,0.5699675494890456,>100k,4,10y+,4,31920.5,False
Ford,Fiesta,1.0,Petrol,2017,26694,16569,8,620.7012811867836,20-50k,2,6-10y,3,24653.0,False
Ford,Focus,1.8,Diesel,1993,157310,2706,32,17.201703642489353,>100k,4,10y+,4,40657.0,False
Toyota,Yaris,1.4,Hybrid,2015,49980,20757,10,415.30612244897964,20-50k,2,6-10y,3,31920.5,False
Ford,Mondeo,2.0,Diesel,2013,42978,24610,12,572.6185490250825,20-50k,2,10y+,4,43916.0,False
VW,Golf,1.2,Petrol,1998,208344,1590,27,7.631609261605806,>100k,4,10y+,4,35342.375,False
Toyota,Prius,1.8,Hybrid,1998,108291,6599,27,60.937658715867435,>100k,4,10y+,4,49265.75,False
Toyota,Yaris,1.0,Petrol,2000,199669,1702,25,8.524107397743265,>100k,4,10y+,4,31920.5,False
VW,Golf,2.0,Diesel,2011,31142,19583,14,628.8292338321238,20-50k,2,10y+,4,35342.375,False
Ford,Focus,1.6,Petrol,2013,85313,16036,12,187.96666393163994,50-100k,3,10y+,4,40657.0,False
VW,Golf,1.4,Petrol,1990,173616,1363,35,7.850658925444659,>100k,4,10y+,4,35342.375,False
VW,Polo,1.2,Petrol,2003,10000,8024,22,802.4,<20k,1,10y+,4,26969.875,False
VW,Passat,1.6,Diesel,1990,153076,2264,35,14.79003893490815,>100k,4,10y+,4,43699.5,False
Ford,Focus,1.0,Petrol,1988,204138,921,37,4.511653881198013,>100k,4,10y+,4,40657.0,False
Toyota,Yaris,1.0,Hybrid,2005,119235,5554,20,46.5802826351323,>100k,4,10y+,4,31920.5,False
BMW,M5,4.4,Petrol,1992,183551,6009,33,32.737495301033505,>100k,4,10y+,4,134836.0,False
BMW,M5,4.0,Petrol,1990,227817,3387,35,14.867196038925979,>100k,4,10y+,4,134836.0,False
Ford,Fiesta,1.2,Petrol,2008,112045,5649,17,50.41724307198001,>100k,4,10y+,4,24653.0,False
VW,Golf,1.8,Petrol,2000,67436,6784,25,100.59908654131324,50-100k,3,10y+,4,35342.375,False
Ford,Fiesta,1.4,Diesel,2022,8621,31697,3,3676.7196380930286,<20k,1,3-5y,2,24653.0,True
Ford,Focus,1.6,Petrol,2001,251690,1801,24,7.155627955024038,>100k,4,10y+,4,40657.0,False
Ford,Focus,1.6,Petrol,2001,120996,5540,24,45.78663757479586,>100k,4,10y+,4,40657.0,False
Ford,Fiesta,1.2,Petrol,2014,69119,11437,11,165.4682504087154,50-100k,3,10y+,4,24653.0,False
Toyota,Yaris,1.2,Hybrid,1992,122209,2499,33,20.44857580047296,>100k,4,10y+,4,31920.5,False
Toyota,Prius,1.4,Hybrid,2004,143370,6608,21,46.090534979423865,>100k,4,10y+,4,49265.75,False
VW,Polo,1.2,Diesel,2013,50051,13038,12,260.49429581826536,50-100k,3,10y+,4,26969.875,False
Toyota,RAV4,2.4,Hybrid,2000,191702,5186,25,27.052404252433465,>100k,4,10y+,4,66286.875,False
VW,Polo,1.4,Petrol,2010,137583,5868,15,42.65061817230327,>100k,4,10y+,4,26969.875,False
Porsche,Cayenne,2.6,Diesel,2016,44002,54321,9,1234.5120676332892,20-50k,2,6-10y,3,104718.5,False
Porsche,Cayenne,3.5,Petrol,2005,139592,14606,20,104.63350335262764,>100k,4,10y+,4,104718.5,False
VW,Polo,2.0,Petrol,2010,117968,8176,15,69.3069306930693,>100k,4,10y+,4,26969.875,False
VW,Passat,1.4,Diesel,2018,35951,31662,7,880.6987288253456,20-50k,2,6-10y,3,43699.5,False
VW,Golf,1.4,Petrol,2015,17192,22028,10,1281.2936249418333,<20k,1,6-10y,3,35342.375,False
VW,Golf,1.6,Hybrid,2000,93817,6396,25,68.17527740175022,50-100k,3,10y+,4,35342.375,False
Toyota,Prius,1.4,Hybrid,2002,167270,4748,23,28.38524541160997,>100k,4,10y+,4,49265.75,False
Ford,Fiesta,1.2,Petrol,1997,151361,1990,28,13.147376140485331,>100k,4,10y+,4,24653.0,False
VW,Golf,1.2,Petrol,1999,160260,2573,26,16.05516036440784,>100k,4,10y+,4,35342.375,False
Porsche,Cayenne,4.0,Diesel,1997,157082,8340,28,53.09328885550222,>100k,4,10y+,4,104718.5,False
VW,Passat,1.4,Petrol,2015,38318,24345,10,635.3410929589228,20-50k,2,6-10y,3,43699.5,False
BMW,M5,4.4,Petrol,2013,48079,67675,12,1407.5791925788806,20-50k,2,10y+,4,134836.0,False
VW,Passat,2.0,Diesel,2007,47797,16923,18,354.0598782350357,20-50k,2,10y+,4,43699.5,False
Ford,Focus,1.8,Petrol,2001,121071,5872,24,48.50046666831859,>100k,4,10y+,4,40657.0,False
Toyota,Yaris,1.0,Petrol,1993,122187,2033,32,16.638431257007703,>100k,4,10y+,4,31920.5,False
Ford,Mondeo,1.4,Petrol,2008,79750,11070,17,138.80877742946709,50-100k,3,10y+,4,43916.0,False
Ford,Mondeo,1.6,Diesel,1988,232681,937,37,4.026972550401623,>100k,4,10y+,4,43916.0,False
VW,Passat,1.4,Petrol,1998,79366,6020,27,75.85112012700652,50-100k,3,10y+,4,43699.5,False
Ford,Mondeo,2.0,Petrol,2007,111441,9847,18,88.36065720874723,>100k,4,10y+,4,43916.0,False
Toyota,Prius,1.8,Hybrid,2012,103578,17380,13,167.7962501689548,>100k,4,10y+,4,49265.75,False
Porsche,911,2.6,Petrol,2003,163000,13548,22,83.11656441717791,>100k,4,10y+,4,123087.75,False
Ford,Fiesta,1.4,Petrol,1992,217675,869,33,3.9921901917997014,>100k,4,10y+,4,24653.0,False
Toyota,Prius,1.0,Hybrid,2011,62277,16152,14,259.3573871573775,50-100k,3,10y+,4,49265.75,False
VW,Polo,2.0,Petrol,2011,61157,13074,14,213.77765423418415,50-100k,3,10y+,4,26969.875,False
Toyota,Prius,1.8,Hybrid,2020,22725,50150,5,2206.8206820682067,20-50k,2,3-5y,2,49265.75,True
Toyota,Prius,1.4,Hybrid,1997,38974,8691,28,222.99481705752555,20-50k,2,10y+,4,49265.75,False
Ford,Fiesta,1.2,Petrol,2005,115096,4519,20,39.2628762076875,>100k,4,10y+,4,24653.0,False
Ford,Focus,2.0,Petrol,2017,32170,32927,8,1023.5312402859806,20-50k,2,6-10y,3,40657.0,False
Toyota,Yaris,1.0,Petrol,1990,147278,1364,35,9.261396814188135,>100k,4,10y+,4,31920.5,False
VW,Golf,2.0,Diesel,2006,142038,6458,19,45.46670609273574,>100k,4,10y+,4,35342.375,False
VW,Polo,1.6,Petrol,2002,84541,5481,23,64.83244816124721,50-100k,3,10y+,4,26969.875,False
Ford,Fiesta,1.4,Petrol,2006,157799,3714,19,23.536270825543887,>100k,4,10y+,4,24653.0,False
Ford,Focus,1.6,Petrol,1988,87981,2972,37,33.780020686284544,50-100k,3,10y+,4,40657.0,False
Toyota,RAV4,2.0,Hybrid,2012,97093,22580,13,232.56053474503824,50-100k,3,10y+,4,66286.875,False
Toyota,RAV4,2.4,Hybrid,2010,102105,20869,15,204.38764017433033,>100k,4,10y+,4,66286.875,False
Ford,Fiesta,1.0,Petrol,2013,33434,12208,12,365.1372853980978,20-50k,2,10y+,4,24653.0,False
Ford,Mondeo,2.0,Petrol,1997,112673,5008,28,44.44720563045273,>100k,4,10y+,4,43916.0,False
BMW,Z4,2.2,Petrol,2013,97844,18977,12,193.9515964187891,50-100k,3,10y+,4,53698.375,False
Toyota,Yaris,1.0,Hybrid,1996,185997,1763,29,9.478647505067284,>100k,4,10y+,4,31920.5,False
Ford,Focus,2.0,Petrol,1998,206326,2488,27,12.058586896464819,>100k,4,10y+,4,40657.0,False
Ford,Focus,1.6,Petrol,2001,132553,5062,24,38.18849818563141,>100k,4,10y+,4,40657.0,False
Toyota,Yaris,1.0,Petrol,1993,190551,1156,32,6.06661733604127,>100k,4,10y+,4,31920.5,False
BMW,M5,4.0,Petrol,2006,143448,20376,19,142.04450393173832,>100k,4,10y+,4,134836.0,False
Toyota,RAV4,2.0,Petrol,2010,51462,22427,15,435.7972873187983,50-100k,3,10y+,4,66286.875,False
Porsche,911,3.0,Petrol,2020,26592,119725,5,4502.293922984356,20-50k,2,3-5y,2,123087.75,False
Ford,Focus,1.8,Diesel,2006,111567,9252,19,82.92774745220362,>100k,4,10y+,4,40657.0,False
Ford,Fiesta,1.2,Petrol,1994,131350,1914,31,14.571754853444995,>100k,4,10y+,4,24653.0,False
BMW,X3,2.0,Diesel,2009,80610,17266,16,214.19178761940205,50-100k,3,10y+,4,59511.625,False
BMW,X3,2.0,Diesel,2002,171666,5341,23,31.112742185406546,>100k,4,10y+,4,59511.625,False
Toyota,RAV4,1.8,Hybrid,2002,103382,10503,23,101.59408794567719,>100k,4,10y+,4,66286.875,False
VW,Passat,1.6,Diesel,2001,160410,4438,24,27.666604326413566,>100k,4,10y+,4,43699.5,False
VW,Golf,2.0,Diesel,1999,92285,5918,26,64.12743132686786,50-100k,3,10y+,4,35342.375,False
VW,Passat,2.0,Diesel,2013,44679,25734,12,575.9752904048881,20-50k,2,10y+,4,43699.5,False
Porsche,718 Cayman,4.0,Petrol,2010,67918,31200,15,459.37748461379897,50-100k,3,10y+,4,73239.75,False
VW,Passat,1.6,Petrol,2005,100617,8825,20,87.70883647892502,>100k,4,10y+,4,43699.5,False
VW,Golf,2.0,Petrol,2006,73034,10277,19,140.71528329271297,50-100k,3,10y+,4,35342.375,False
Ford,Focus,1.8,Petrol,1997,126871,4300,28,33.89269415390436,>100k,4,10y+,4,40657.0,False
VW,Polo,1.6,Petrol,2010,65192,10655,15,163.44029942324212,50-100k,3,10y+,4,26969.875,False
Toyota,RAV4,1.8,Hybrid,2016,34664,42171,9,1216.5647357489038,20-50k,2,6-10y,3,66286.875,False
Ford,Focus,1.4,Diesel,2017,30913,29137,8,942.5484424028725,20-50k,2,6-10y,3,40657.0,False
Porsche,911,2.2,Petrol,2007,80819,30618,18,378.84655835880176,50-100k,3,10y+,4,123087.75,False
Toyota,Prius,1.4,Hybrid,1999,139202,4896,26,35.17190844959124,>100k,4,10y+,4,49265.75,False
VW,Polo,1.4,Petrol,1991,205243,933,34,4.5458310393046295,>100k,4,10y+,4,26969.875,False
VW,Golf,1.6,Hybrid,2020,12240,40501,5,3308.90522875817,<20k,1,3-5y,2,35342.375,True
Ford,Focus,1.6,Petrol,1993,221461,1392,32,6.2855310867376195,>100k,4,10y+,4,40657.0,False
Porsche,718 Cayman,2.0,Petrol,2012,87055,22114,13,254.02331859169487,50-100k,3,10y+,4,73239.75,False
Porsche,911,3.0,Petrol,2014,34454,76702,11,2226.2146630289662,20-50k,2,10y+,4,123087.75,False
Toyota,RAV4,2.0,Hybrid,2020,20521,62896,5,3064.9578480580867,20-50k,2,3-5y,2,66286.875,False
Toyota,Prius,1.0,Hybrid,1989,116075,2545,36,21.925479216024122,>100k,4,10y+,4,49265.75,False
Toyota,RAV4,2.2,Hybrid,2014,74986,31606,11,421.4920118422105,50-100k,3,10y+,4,66286.875,False
Toyota,Prius,1.4,Hybrid,2016,46814,29416,9,628.3590378946469,20-50k,2,6-10y,3,49265.75,False
Toyota,RAV4,1.8,Hybrid,2014,62139,31139,11,501.1184602262669,50-100k,3,10y+,4,66286.875,False
VW,Passat,1.8,Diesel,2016,26716,33141,9,1240.4925887108848,20-50k,2,6-10y,3,43699.5,False
Toyota,Prius,1.0,Hybrid,1991,70202,4040,34,57.54821799948719,50-100k,3,10y+,4,49265.75,False
Ford,Focus,2.0,Petrol,1994,210762,1832,31,8.692269004849072,>100k,4,10y+,4,40657.0,False
VW,Golf,1.4,Petrol,2014,46577,17384,11,373.2314232346437,20-50k,2,10y+,4,35342.375,False
VW,Polo,1.2,Petrol,2012,70588,10172,13,144.10381367937893,50-100k,3,10y+,4,26969.875,False
VW,Golf,1.6,Petrol,2009,72015,11304,16,156.96729847948345,50-100k,3,10y+,4,35342.375,False
Ford,Focus,2.0,Diesel,2001,86376,8396,24,97.20292673890896,50-100k,3,10y+,4,40657.0,False
Toyota,Prius,1.0,Hybrid,2016,49097,24513,9,499.2769415646577,20-50k,2,6-10y,3,49265.75,False
Ford,Fiesta,1.2,Petrol,1993,188908,1109,32,5.870582505770005,>100k,4,10y+,4,24653.0,False
Toyota,Yaris,1.0,Petrol,1995,133888,2119,30,15.826661089866157,>100k,4,10y+,4,31920.5,False
Toyota,Yaris,1.2,Hybrid,1995,193988,1685,30,8.686104295111038,>100k,4,10y+,4,31920.5,False
Toyota,Prius,1.8,Hybrid,2009,90482,15647,16,172.92942242655997,50-100k,3,10y+,4,49265.75,False
Toyota,Prius,1.0,Hybrid,2021,13614,41991,4,3084.3984133979725,<20k,1,3-5y,2,49265.75,False
Toyota,Yaris,1.4,Petrol,2013,26896,17367,12,645.7093991671624,20-50k,2,10y+,4,31920.5,False
Ford,Mondeo,1.4,Diesel,2013,33525,21781,12,649.6942580164057,20-50k,2,10y+,4,43916.0,False
BMW,M5,5.0,Petrol,1999,162738,12191,26,74.9118214553454,>100k,4,10y+,4,134836.0,False
Ford,Mondeo,1.4,Diesel,1995,201102,1857,30,9.234119998806575,>100k,4,10y+,4,43916.0,False
VW,Golf,2.0,Petrol,2013,54694,18478,12,337.8432734852086,50-100k,3,10y+,4,35342.375,False
Ford,Focus,1.4,Petrol,2013,62124,17547,12,282.45122657909985,50-100k,3,10y+,4,40657.0,False
VW,Passat,1.6,Diesel,2005,110701,8598,20,77.66867507971925,>100k,4,10y+,4,43699.5,False
Toyota,Yaris,1.0,Petrol,1999,128796,2880,26,22.360942886425047,>100k,4,10y+,4,31920.5,False
VW,Golf,1.2,Petrol,2013,26774,16924,12,632.1057742586091,20-50k,2,10y+,4,35342.375,False
BMW,M5,4.0,Petrol,2007,128257,24579,18,191.63866299695144,>100k,4,10y+,4,134836.0,False
Ford,Focus,1.8,Petrol,2013,52889,21108,12,399.1000018907523,50-100k,3,10y+,4,40657.0,False
BMW,Z4,2.4,Petrol,1991,150260,3046,34,20.27152934912818,>100k,4,10y+,4,53698.375,False
Porsche,911,2.2,Petrol,2012,62731,48255,13,769.2369004160622,50-100k,3,10y+,4,123087.75,False
Toyota,Yaris,1.0,Petrol,1994,75441,3054,31,40.48196603968664,50-100k,3,10y+,4,31920.5,False
Toyota,RAV4,2.2,Petrol,1993,160194,3395,32,21.193053422724947,>100k,4,10y+,4,66286.875,False
VW,Golf,1.4,Petrol,1992,213252,1102,33,5.167595145649279,>100k,4,10y+,4,35342.375,False
VW,Passat,1.6,Diesel,2013,61271,20734,12,338.39826345253056,50-100k,3,10y+,4,43699.5,False
VW,Golf,1.4,Diesel,2009,72720,11050,16,151.95269526952694,50-100k,3,10y+,4,35342.375,False
Ford,Fiesta,1.2,Petrol,2021,15389,25224,4,1639.0928585353174,<20k,1,3-5y,2,24653.0,True
BMW,Z4,3.0,Petrol,1997,68513,9355,28,136.54342971406885,50-100k,3,10y+,4,53698.375,False
Toyota,Yaris,1.4,Hybrid,2009,72289,12041,16,166.56752756297638,50-100k,3,10y+,4,31920.5,False
Porsche,Cayenne,2.6,Petrol,1998,196448,4891,27,24.897173806808926,>100k,4,10y+,4,104718.5,False
Ford,Focus,1.8,Petrol,2015,37345,26521,10,710.1620029455081,20-50k,2,6-10y,3,40657.0,False
VW,Polo,1.0,Petrol,2017,32224,16474,8,511.23386295928503,20-50k,2,6-10y,3,26969.875,False
BMW,M5,4.0,Petrol,2021,17094,131671,4,7702.761202761202,<20k,1,3-5y,2,134836.0,False
Toyota,RAV4,1.8,Hybrid,2002,157256,6880,23,43.7503179528921,>100k,4,10y+,4,66286.875,False
Ford,Focus,1.0,Diesel,2014,48621,18135,11,372.98698093416425,20-50k,2,10y+,4,40657.0,False
Toyota,RAV4,2.0,Hybrid,2016,51284,40194,9,783.7532173777397,50-100k,3,6-10y,3,66286.875,False
